,Date,Hour,Bio Fuel,Gas,Oil,Solar,Steam,Uranium,Water,Wind
2016-05-10 08:00:00,2016-05-10,9,396.0,4730.0,1525.0,116.0,1982.0,7937.0,7554.0,1578.0
2016-05-10 09:00:00,2016-05-10,10,396.0,4730.0,1525.0,133.0,1982.0,7937.0,7554.0,1392.0
2016-05-10 10:00:00,2016-05-10,11,396.0,4730.0,1525.0,134.0,1982.0,7937.0,7554.0,1213.0
2016-05-10 11:00:00,2016-05-10,12,396.0,4683.0,1525.0,133.0,1982.0,7937.0,7554.0,1258.0
2016-05-10 12:00:00,2016-05-10,13,396.0,4683.0,1525.0,130.0,1982.0,7937.0,7554.0,1369.0
2016-05-10 13:00:00,2016-05-10,14,396.0,4683.0,1525.0,128.0,1982.0,7937.0,7526.0,1515.0
2016-05-10 14:00:00,2016-05-10,15,396.0,4683.0,1525.0,119.0,1982.0,7937.0,7470.0,1531.0
2016-05-10 15:00:00,2016-05-10,16,396.0,4683.0,1525.0,112.0,1982.0,7937.0,7441.0,1467.0
2016-05-10 16:00:00,2016-05-10,17,396.0,4683.0,1525.0,84.0,1982.0,7937.0,7477.0,1436.0
2016-05-10 17:00:00,2016-05-10,18,396.0,4683.0,1525.0,39.0,1982.0,7937.0,7533.0,1380.0
2016-05-10 18:00:00,2016-05-10,19,396.0,4683.0,1525.0,7.0,1982.0,7937.0,7161.0,1339.0
2016-05-10 19:00:00,2016-05-10,20,396.0,4730.0,1525.0,1.0,1982.0,7937.0,7218.0,1429.0
2016-05-10 20:00:00,2016-05-10,21,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7384.0,1532.0
2016-05-10 21:00:00,2016-05-10,22,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7344.0,1719.0
2016-05-10 22:00:00,2016-05-10,23,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7533.0,2002.0
2016-05-10 23:00:00,2016-05-10,24,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7533.0,2080.0
2016-05-11 00:00:00,2016-05-11,1,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7589.0,2110.0
2016-05-11 01:00:00,2016-05-11,2,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7589.0,2068.0
2016-05-11 02:00:00,2016-05-11,3,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7590.0,2078.0
2016-05-11 03:00:00,2016-05-11,4,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7590.0,2159.0
2016-05-11 04:00:00,2016-05-11,5,396.0,4730.0,1525.0,0.0,1982.0,7937.0,7590.0,2273.0
2016-05-11 05:00:00,2016-05-11,6,396.0,4730.0,1525.0,5.0,1982.0,7937.0,7317.0,2222.0
2016-05-11 06:00:00,2016-05-11,7,396.0,4730.0,1525.0,26.0,1982.0,7937.0,7316.0,2131.0
2016-05-11 07:00:00,2016-05-11,8,396.0,4730.0,1525.0,72.0,1982.0,7937.0,7589.0,1818.0
2016-05-11 08:00:00,2016-05-11,9,396.0,4730.0,1525.0,115.0,1982.0,7937.0,7552.0,1619.0
2016-05-11 09:00:00,2016-05-11,10,396.0,4730.0,1525.0,133.0,1982.0,7937.0,7550.0,1688.0
2016-05-11 10:00:00,2016-05-11,11,396.0,4730.0,1525.0,132.0,1982.0,7937.0,7554.0,1731.0
2016-05-11 11:00:00,2016-05-11,12,396.0,4730.0,1525.0,132.0,1982.0,7937.0,7554.0,1569.0
2016-05-11 12:00:00,2016-05-11,13,396.0,4278.0,1525.0,130.0,1677.0,7937.0,7520.0,1212.0
2016-05-11 13:00:00,2016-05-11,14,396.0,4278.0,1525.0,122.0,1677.0,7932.0,7520.0,878.0
2016-05-11 14:00:00,2016-05-11,15,396.0,4278.0,1575.0,122.0,1677.0,7932.0,7613.0,642.0
2016-05-11 15:00:00,2016-05-11,16,396.0,4278.0,1575.0,110.0,1677.0,7932.0,7630.0,576.0
2016-05-11 16:00:00,2016-05-11,17,396.0,4730.0,1575.0,80.0,1982.0,7932.0,7647.0,550.0
2016-05-11 17:00:00,2016-05-11,18,396.0,4730.0,1575.0,37.0,1982.0,7932.0,7144.0,572.0
2016-05-11 18:00:00,2016-05-11,19,396.0,4711.0,1575.0,5.0,1982.0,7932.0,7144.0,733.0
2016-05-11 19:00:00,2016-05-11,20,396.0,4711.0,1575.0,0.0,1982.0,7932.0,7590.0,890.0
2016-05-11 20:00:00,2016-05-11,21,397.0,4711.0,1575.0,0.0,1982.0,7932.0,7648.0,1111.0
2016-05-11 21:00:00,2016-05-11,22,397.0,4730.0,1575.0,0.0,1982.0,7932.0,7311.0,1268.0
2016-05-11 22:00:00,2016-05-11,23,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7081.0,1560.0
2016-05-11 23:00:00,2016-05-11,24,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7608.0,1778.0
2016-05-12 00:00:00,2016-05-12,1,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7608.0,1703.0
2016-05-12 01:00:00,2016-05-12,2,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7743.0,1658.0
2016-05-12 02:00:00,2016-05-12,3,397.0,4730.0,1575.0,0.0,1982.0,7932.0,7743.0,1570.0
2016-05-12 03:00:00,2016-05-12,4,397.0,4730.0,1575.0,0.0,1982.0,7932.0,7743.0,1478.0
2016-05-12 04:00:00,2016-05-12,5,413.0,4730.0,1575.0,0.0,1982.0,7932.0,7743.0,1353.0
2016-05-12 05:00:00,2016-05-12,6,425.0,4730.0,1575.0,4.0,1982.0,7932.0,7743.0,1350.0
2016-05-12 06:00:00,2016-05-12,7,423.0,4730.0,1575.0,22.0,1982.0,7932.0,7531.0,1214.0
2016-05-12 07:00:00,2016-05-12,8,425.0,4730.0,1575.0,61.0,1982.0,7932.0,7526.0,740.0
2016-05-12 08:00:00,2016-05-12,9,424.0,4730.0,1575.0,107.0,1982.0,7932.0,7798.0,573.0
2016-05-12 09:00:00,2016-05-12,10,421.0,4730.0,1575.0,122.0,1982.0,7932.0,7839.0,626.0
2016-05-12 10:00:00,2016-05-12,11,421.0,4730.0,1575.0,131.0,1982.0,7932.0,7603.0,866.0
2016-05-12 11:00:00,2016-05-12,12,419.0,4730.0,1575.0,128.0,1982.0,7932.0,7364.0,858.0
2016-05-12 12:00:00,2016-05-12,13,414.0,4730.0,1575.0,117.0,1982.0,7932.0,7363.0,901.0
2016-05-12 13:00:00,2016-05-12,14,408.0,4730.0,1575.0,113.0,1982.0,7932.0,7447.0,831.0
2016-05-12 14:00:00,2016-05-12,15,419.0,4720.0,1575.0,114.0,1982.0,7932.0,7175.0,886.0
2016-05-12 15:00:00,2016-05-12,16,414.0,4720.0,1575.0,76.0,1982.0,7932.0,7417.0,977.0
2016-05-12 16:00:00,2016-05-12,17,412.0,4689.0,1575.0,48.0,1982.0,7932.0,7825.0,730.0
2016-05-12 17:00:00,2016-05-12,18,410.0,4730.0,1575.0,21.0,1982.0,7932.0,7507.0,713.0
2016-05-12 18:00:00,2016-05-12,19,406.0,4730.0,1575.0,5.0,1982.0,7932.0,7291.0,713.0
2016-05-12 19:00:00,2016-05-12,20,404.0,4730.0,1575.0,0.0,1982.0,7932.0,7463.0,862.0
2016-05-12 20:00:00,2016-05-12,21,407.0,4730.0,1575.0,0.0,1982.0,7932.0,7737.0,1229.0
2016-05-12 21:00:00,2016-05-12,22,399.0,4730.0,1575.0,0.0,1982.0,7932.0,7737.0,899.0
2016-05-12 22:00:00,2016-05-12,23,397.0,4730.0,1575.0,0.0,1982.0,7932.0,7316.0,659.0
2016-05-12 23:00:00,2016-05-12,24,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7332.0,775.0
2016-05-13 00:00:00,2016-05-13,1,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7398.0,914.0
2016-05-13 01:00:00,2016-05-13,2,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7398.0,1067.0
2016-05-13 02:00:00,2016-05-13,3,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7735.0,1536.0
2016-05-13 03:00:00,2016-05-13,4,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7791.0,1669.0
2016-05-13 04:00:00,2016-05-13,5,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7791.0,1805.0
2016-05-13 05:00:00,2016-05-13,6,396.0,4730.0,1575.0,0.0,1982.0,7932.0,7501.0,1630.0
2016-05-13 06:00:00,2016-05-13,7,396.0,4730.0,1575.0,1.0,1982.0,7932.0,7581.0,1513.0
2016-05-13 07:00:00,2016-05-13,8,396.0,4730.0,1575.0,11.0,1982.0,7932.0,7855.0,1231.0
2016-05-13 08:00:00,2016-05-13,9,396.0,4730.0,1575.0,20.0,1982.0,7932.0,7887.0,1307.0
2016-05-13 09:00:00,2016-05-13,10,396.0,4730.0,1575.0,30.0,1982.0,7932.0,7886.0,1469.0
2016-05-13 10:00:00,2016-05-13,11,396.0,4730.0,1575.0,76.0,1982.0,7932.0,7837.0,1553.0
2016-05-13 11:00:00,2016-05-13,12,396.0,4730.0,1575.0,79.0,1982.0,7932.0,7751.0,1647.0
2016-05-13 12:00:00,2016-05-13,13,396.0,4730.0,1575.0,91.0,1982.0,7932.0,7678.0,1781.0
2016-05-13 13:00:00,2016-05-13,14,396.0,4730.0,1575.0,81.0,1982.0,7932.0,7751.0,1602.0
2016-05-13 14:00:00,2016-05-13,15,396.0,4730.0,1575.0,110.0,1982.0,7932.0,7804.0,1518.0
2016-05-13 15:00:00,2016-05-13,16,396.0,4730.0,1575.0,79.0,1982.0,7932.0,7804.0,1541.0
2016-05-13 16:00:00,2016-05-13,17,396.0,4656.0,1575.0,51.0,1982.0,7932.0,7830.0,1751.0
2016-05-13 17:00:00,2016-05-13,18,396.0,4656.0,1575.0,27.0,1982.0,7932.0,7836.0,1703.0
2016-05-13 18:00:00,2016-05-13,19,396.0,4656.0,1575.0,5.0,2112.0,7932.0,7840.0,1760.0
2016-05-13 19:00:00,2016-05-13,20,396.0,4656.0,1575.0,0.0,2112.0,7932.0,7840.0,1582.0
2016-05-13 20:00:00,2016-05-13,21,396.0,4656.0,1575.0,0.0,2112.0,7932.0,7841.0,1463.0
2016-05-13 21:00:00,2016-05-13,22,396.0,4656.0,1575.0,0.0,2112.0,7932.0,7842.0,1331.0
2016-05-13 22:00:00,2016-05-13,23,396.0,4354.0,1575.0,0.0,2112.0,7932.0,7762.0,1205.0
2016-05-13 23:00:00,2016-05-13,24,396.0,4312.0,1575.0,0.0,2112.0,7932.0,7762.0,1092.0
2016-05-14 00:00:00,2016-05-14,1,396.0,4312.0,1575.0,0.0,2112.0,7932.0,7727.0,487.0
2016-05-14 01:00:00,2016-05-14,2,396.0,4312.0,1575.0,0.0,2112.0,7932.0,7481.0,213.0
2016-05-14 02:00:00,2016-05-14,3,396.0,4312.0,1575.0,0.0,2112.0,7932.0,7482.0,220.0
2016-05-14 03:00:00,2016-05-14,4,397.0,4312.0,1575.0,0.0,2112.0,7932.0,7819.0,386.0
2016-05-14 04:00:00,2016-05-14,5,397.0,4330.0,1575.0,0.0,2112.0,7932.0,7574.0,1034.0
2016-05-14 05:00:00,2016-05-14,6,398.0,4330.0,1575.0,2.0,2112.0,7932.0,7575.0,1707.0
2016-05-14 06:00:00,2016-05-14,7,396.0,4330.0,1575.0,11.0,2112.0,7932.0,7765.0,2252.0
2016-05-14 07:00:00,2016-05-14,8,396.0,4330.0,1575.0,36.0,2112.0,7932.0,7820.0,2748.0
2016-05-14 08:00:00,2016-05-14,9,396.0,4330.0,1575.0,61.0,2112.0,7932.0,7820.0,3060.0
2016-05-14 09:00:00,2016-05-14,10,396.0,4330.0,1575.0,59.0,2112.0,7932.0,7819.0,3156.0
2016-05-14 10:00:00,2016-05-14,11,396.0,4330.0,1575.0,71.0,2112.0,7932.0,7746.0,3252.0
2016-05-14 11:00:00,2016-05-14,12,396.0,4330.0,1575.0,72.0,2112.0,7932.0,7746.0,3192.0
2016-05-14 12:00:00,2016-05-14,13,396.0,4330.0,1575.0,57.0,2112.0,7932.0,7746.0,3264.0
2016-05-14 13:00:00,2016-05-14,14,396.0,4330.0,1575.0,42.0,2112.0,7932.0,7761.0,3176.0
2016-05-14 14:00:00,2016-05-14,15,396.0,4330.0,1575.0,63.0,2112.0,7832.0,7760.0,2819.0
2016-05-14 15:00:00,2016-05-14,16,396.0,4330.0,1575.0,88.0,2112.0,7110.0,7761.0,2626.0
2016-05-14 16:00:00,2016-05-14,17,396.0,4330.0,1575.0,62.0,2112.0,7110.0,7761.0,2599.0
2016-05-14 17:00:00,2016-05-14,18,396.0,4330.0,1575.0,23.0,2112.0,7110.0,7762.0,2549.0
2016-05-14 18:00:00,2016-05-14,19,396.0,4330.0,1575.0,6.0,2112.0,7110.0,7686.0,2394.0
2016-05-14 19:00:00,2016-05-14,20,396.0,4330.0,1575.0,5.0,2112.0,7110.0,7686.0,2343.0
2016-05-14 20:00:00,2016-05-14,21,396.0,4330.0,1575.0,0.0,2112.0,7110.0,7686.0,2234.0
2016-05-14 21:00:00,2016-05-14,22,396.0,4330.0,1575.0,0.0,2112.0,7110.0,7686.0,2122.0
2016-05-14 22:00:00,2016-05-14,23,396.0,4330.0,1575.0,0.0,2112.0,7110.0,7686.0,2136.0
2016-05-14 23:00:00,2016-05-14,24,396.0,4330.0,1575.0,0.0,2112.0,7110.0,7686.0,2108.0
2016-05-15 00:00:00,2016-05-15,1,396.0,4466.0,1575.0,0.0,2112.0,7110.0,7686.0,2116.0
2016-05-15 01:00:00,2016-05-15,2,396.0,4466.0,1575.0,0.0,2112.0,7110.0,7685.0,2086.0
2016-05-15 02:00:00,2016-05-15,3,396.0,4466.0,1575.0,0.0,2112.0,7110.0,7763.0,1975.0
2016-05-15 03:00:00,2016-05-15,4,396.0,4466.0,1575.0,0.0,2112.0,7110.0,7762.0,1965.0
2016-05-15 04:00:00,2016-05-15,5,396.0,4466.0,1575.0,0.0,2112.0,7110.0,7762.0,2019.0
2016-05-15 05:00:00,2016-05-15,6,396.0,4466.0,1575.0,1.0,2112.0,7110.0,7762.0,1960.0
2016-05-15 06:00:00,2016-05-15,7,396.0,4466.0,1575.0,10.0,2112.0,7110.0,7761.0,1928.0
2016-05-15 07:00:00,2016-05-15,8,396.0,4466.0,1575.0,24.0,2112.0,7110.0,7760.0,1961.0
2016-05-15 08:00:00,2016-05-15,9,396.0,4440.0,1575.0,44.0,2112.0,7110.0,7759.0,2132.0
2016-05-15 09:00:00,2016-05-15,10,396.0,4440.0,1575.0,47.0,2112.0,7110.0,7758.0,2361.0
2016-05-15 10:00:00,2016-05-15,11,396.0,4440.0,1575.0,59.0,2112.0,7110.0,7758.0,2505.0
2016-05-15 11:00:00,2016-05-15,12,396.0,4440.0,1575.0,63.0,2112.0,7110.0,7758.0,2762.0
2016-05-15 12:00:00,2016-05-15,13,396.0,4466.0,1575.0,71.0,2112.0,7110.0,7759.0,2827.0
2016-05-15 13:00:00,2016-05-15,14,396.0,4466.0,1575.0,70.0,2112.0,7110.0,7759.0,2799.0
2016-05-15 14:00:00,2016-05-15,15,396.0,4466.0,1575.0,71.0,2112.0,7110.0,7760.0,2420.0
2016-05-15 15:00:00,2016-05-15,16,396.0,4466.0,1575.0,50.0,2112.0,7110.0,7727.0,2205.0
2016-05-15 16:00:00,2016-05-15,17,396.0,4466.0,1575.0,29.0,2112.0,7110.0,7704.0,2002.0
2016-05-15 17:00:00,2016-05-15,18,396.0,4492.0,1575.0,17.0,2112.0,7110.0,7721.0,1825.0
2016-05-15 18:00:00,2016-05-15,19,396.0,4492.0,1068.0,3.0,2112.0,7110.0,7570.0,1724.0
2016-05-15 19:00:00,2016-05-15,20,396.0,4492.0,1068.0,0.0,2112.0,7110.0,7569.0,1415.0
2016-05-15 20:00:00,2016-05-15,21,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7595.0,1141.0
2016-05-15 21:00:00,2016-05-15,22,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7609.0,1294.0
2016-05-15 22:00:00,2016-05-15,23,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7042.0,1434.0
2016-05-15 23:00:00,2016-05-15,24,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7042.0,1678.0
2016-05-16 00:00:00,2016-05-16,1,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7703.0,2044.0
2016-05-16 01:00:00,2016-05-16,2,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7759.0,2219.0
2016-05-16 02:00:00,2016-05-16,3,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7759.0,2158.0
2016-05-16 03:00:00,2016-05-16,4,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7758.0,2000.0
2016-05-16 04:00:00,2016-05-16,5,396.0,4516.0,1575.0,0.0,2112.0,7110.0,7722.0,1853.0
2016-05-16 05:00:00,2016-05-16,6,396.0,4964.0,1575.0,3.0,2112.0,7110.0,7704.0,1516.0
2016-05-16 06:00:00,2016-05-16,7,396.0,4824.0,1575.0,23.0,2112.0,7110.0,7533.0,1370.0
2016-05-16 07:00:00,2016-05-16,8,396.0,4824.0,1575.0,64.0,1972.0,7110.0,7418.0,1033.0
2016-05-16 08:00:00,2016-05-16,9,396.0,4824.0,1575.0,110.0,1972.0,7110.0,7659.0,948.0
2016-05-16 09:00:00,2016-05-16,10,396.0,4746.0,1575.0,126.0,1942.0,7110.0,7404.0,1089.0
2016-05-16 10:00:00,2016-05-16,11,396.0,4746.0,1575.0,126.0,1822.0,7110.0,7363.0,1450.0
2016-05-16 11:00:00,2016-05-16,12,396.0,4824.0,1575.0,133.0,1822.0,7110.0,7705.0,1865.0
2016-05-16 12:00:00,2016-05-16,13,396.0,4964.0,1575.0,132.0,1822.0,7110.0,7704.0,2237.0
2016-05-16 13:00:00,2016-05-16,14,396.0,4964.0,1575.0,111.0,1822.0,7110.0,7760.0,2329.0
2016-05-16 14:00:00,2016-05-16,15,396.0,4964.0,1575.0,77.0,1822.0,7110.0,7761.0,2337.0
2016-05-16 15:00:00,2016-05-16,16,396.0,4964.0,1575.0,59.0,1822.0,7122.0,7491.0,2381.0
2016-05-16 16:00:00,2016-05-16,17,396.0,5038.0,1575.0,50.0,1822.0,7944.0,7492.0,2411.0
2016-05-16 17:00:00,2016-05-16,18,396.0,5038.0,1575.0,27.0,1822.0,7944.0,7707.0,2242.0
2016-05-16 18:00:00,2016-05-16,19,396.0,5038.0,1575.0,6.0,1822.0,7944.0,7371.0,1836.0
2016-05-16 19:00:00,2016-05-16,20,396.0,5038.0,1575.0,5.0,1822.0,7944.0,7371.0,1518.0
2016-05-16 20:00:00,2016-05-16,21,396.0,5038.0,1575.0,0.0,1822.0,7944.0,7780.0,1430.0
2016-05-16 21:00:00,2016-05-16,22,396.0,5038.0,1575.0,0.0,1822.0,7944.0,7779.0,1212.0
2016-05-16 22:00:00,2016-05-16,23,396.0,5038.0,1575.0,0.0,1692.0,7944.0,7489.0,1061.0
2016-05-16 23:00:00,2016-05-16,24,396.0,5038.0,1575.0,0.0,1692.0,7954.0,7489.0,879.0
2016-05-17 00:00:00,2016-05-17,1,396.0,5038.0,1575.0,0.0,1692.0,7954.0,7458.0,400.0
2016-05-17 01:00:00,2016-05-17,2,396.0,5038.0,1575.0,0.0,1692.0,7954.0,7474.0,289.0
2016-05-17 02:00:00,2016-05-17,3,396.0,5038.0,1575.0,0.0,1692.0,7954.0,7683.0,250.0
2016-05-17 03:00:00,2016-05-17,4,396.0,5038.0,1575.0,0.0,1692.0,7954.0,7683.0,221.0
2016-05-17 04:00:00,2016-05-17,5,396.0,5038.0,1575.0,0.0,1692.0,7954.0,7225.0,281.0
2016-05-17 05:00:00,2016-05-17,6,396.0,5038.0,1575.0,3.0,1692.0,7954.0,7225.0,267.0
2016-05-17 06:00:00,2016-05-17,7,396.0,5038.0,1575.0,25.0,1812.0,7954.0,7617.0,203.0
2016-05-17 07:00:00,2016-05-17,8,396.0,5038.0,1575.0,63.0,1812.0,7954.0,7692.0,115.0
2016-05-17 08:00:00,2016-05-17,9,396.0,5038.0,1575.0,96.0,1812.0,7954.0,7691.0,103.0
2016-05-17 09:00:00,2016-05-17,10,396.0,5038.0,1575.0,109.0,2082.0,7954.0,7627.0,87.0
2016-05-17 10:00:00,2016-05-17,11,396.0,5038.0,1575.0,108.0,2082.0,7954.0,7437.0,84.0
2016-05-17 11:00:00,2016-05-17,12,396.0,5038.0,1575.0,102.0,2082.0,7954.0,7710.0,201.0
2016-05-17 12:00:00,2016-05-17,13,396.0,4730.0,1575.0,86.0,2082.0,7954.0,7518.0,287.0
2016-05-17 13:00:00,2016-05-17,14,396.0,4730.0,1575.0,78.0,2082.0,7954.0,7443.0,418.0
2016-05-17 14:00:00,2016-05-17,15,396.0,4730.0,1575.0,76.0,2082.0,7954.0,7247.0,542.0
2016-05-17 15:00:00,2016-05-17,16,396.0,4730.0,1575.0,75.0,2112.0,7954.0,7247.0,649.0
2016-05-17 16:00:00,2016-05-17,17,396.0,4730.0,1575.0,49.0,2112.0,7954.0,7711.0,678.0
2016-05-17 17:00:00,2016-05-17,18,396.0,4730.0,1575.0,30.0,2112.0,7954.0,7688.0,753.0
2016-05-17 18:00:00,2016-05-17,19,396.0,4730.0,1575.0,9.0,2112.0,7954.0,7666.0,692.0
2016-05-17 19:00:00,2016-05-17,20,396.0,4730.0,1575.0,2.0,2112.0,7954.0,7666.0,697.0
2016-05-17 20:00:00,2016-05-17,21,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7711.0,700.0
2016-05-17 21:00:00,2016-05-17,22,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7711.0,753.0
2016-05-17 22:00:00,2016-05-17,23,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7220.0,761.0
2016-05-17 23:00:00,2016-05-17,24,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7036.0,813.0
2016-05-18 00:00:00,2016-05-18,1,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7440.0,1033.0
2016-05-18 01:00:00,2016-05-18,2,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7630.0,1091.0
2016-05-18 02:00:00,2016-05-18,3,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7630.0,1038.0
2016-05-18 03:00:00,2016-05-18,4,396.0,4730.0,1575.0,0.0,2112.0,7954.0,7422.0,931.0
2016-05-18 04:00:00,2016-05-18,5,397.0,4730.0,1575.0,0.0,2112.0,7954.0,7466.0,812.0
2016-05-18 05:00:00,2016-05-18,6,406.0,4730.0,1575.0,6.0,2112.0,7954.0,7466.0,722.0
2016-05-18 06:00:00,2016-05-18,7,408.0,4730.0,1575.0,27.0,2112.0,7954.0,7501.0,591.0
2016-05-18 07:00:00,2016-05-18,8,407.0,4730.0,1575.0,74.0,2112.0,7954.0,7501.0,293.0
2016-05-18 08:00:00,2016-05-18,9,408.0,4730.0,1575.0,111.0,2112.0,7954.0,7504.0,268.0
2016-05-18 09:00:00,2016-05-18,10,410.0,5038.0,1575.0,118.0,2112.0,7954.0,7505.0,210.0
2016-05-18 10:00:00,2016-05-18,11,408.0,5038.0,1575.0,119.0,2112.0,7954.0,7504.0,115.0
2016-05-18 11:00:00,2016-05-18,12,410.0,5038.0,1575.0,123.0,2112.0,7954.0,7477.0,186.0
2016-05-18 12:00:00,2016-05-18,13,411.0,5038.0,1575.0,119.0,2112.0,7954.0,7477.0,311.0
2016-05-18 13:00:00,2016-05-18,14,410.0,5038.0,1575.0,100.0,2112.0,7954.0,7399.0,400.0
2016-05-18 14:00:00,2016-05-18,15,408.0,5038.0,1575.0,93.0,2112.0,7954.0,7401.0,461.0
2016-05-18 15:00:00,2016-05-18,16,406.0,5038.0,1575.0,88.0,2112.0,7954.0,7362.0,519.0
2016-05-18 16:00:00,2016-05-18,17,407.0,5038.0,1575.0,63.0,2112.0,7954.0,7668.0,507.0
2016-05-18 17:00:00,2016-05-18,18,408.0,5038.0,1575.0,38.0,2112.0,7954.0,7625.0,457.0
2016-05-18 18:00:00,2016-05-18,19,408.0,5038.0,1575.0,10.0,2112.0,7954.0,7626.0,380.0
2016-05-18 19:00:00,2016-05-18,20,402.0,5038.0,1575.0,0.0,2112.0,7954.0,7669.0,308.0
2016-05-18 20:00:00,2016-05-18,21,396.0,5038.0,1575.0,0.0,2112.0,7954.0,7798.0,312.0
2016-05-18 21:00:00,2016-05-18,22,396.0,5038.0,1575.0,0.0,2112.0,7954.0,7815.0,362.0
2016-05-18 22:00:00,2016-05-18,23,396.0,5038.0,1575.0,0.0,2112.0,7954.0,7718.0,408.0
2016-05-18 23:00:00,2016-05-18,24,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7718.0,386.0
2016-05-19 00:00:00,2016-05-19,1,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7463.0,137.0
2016-05-19 01:00:00,2016-05-19,2,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7614.0,137.0
2016-05-19 02:00:00,2016-05-19,3,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7718.0,96.0
2016-05-19 03:00:00,2016-05-19,4,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7718.0,85.0
2016-05-19 04:00:00,2016-05-19,5,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7718.0,122.0
2016-05-19 05:00:00,2016-05-19,6,396.0,5038.0,1050.0,4.0,2112.0,7954.0,7718.0,167.0
2016-05-19 06:00:00,2016-05-19,7,396.0,5038.0,1050.0,17.0,2112.0,7954.0,7815.0,140.0
2016-05-19 07:00:00,2016-05-19,8,396.0,5038.0,1050.0,57.0,2112.0,7954.0,7727.0,89.0
2016-05-19 08:00:00,2016-05-19,9,396.0,5038.0,1050.0,99.0,2112.0,7954.0,7416.0,40.0
2016-05-19 09:00:00,2016-05-19,10,396.0,5038.0,1050.0,105.0,2112.0,7954.0,7393.0,43.0
2016-05-19 10:00:00,2016-05-19,11,396.0,5038.0,1050.0,100.0,2112.0,7954.0,7636.0,68.0
2016-05-19 11:00:00,2016-05-19,12,399.0,5038.0,1050.0,76.0,2112.0,7954.0,7636.0,168.0
2016-05-19 12:00:00,2016-05-19,13,398.0,5038.0,1050.0,72.0,2112.0,7954.0,7636.0,279.0
2016-05-19 13:00:00,2016-05-19,14,400.0,5038.0,1050.0,121.0,2112.0,7954.0,7636.0,408.0
2016-05-19 14:00:00,2016-05-19,15,400.0,5038.0,1050.0,123.0,2112.0,7954.0,7636.0,480.0
2016-05-19 15:00:00,2016-05-19,16,396.0,5038.0,1050.0,104.0,2112.0,7954.0,7636.0,428.0
2016-05-19 16:00:00,2016-05-19,17,396.0,5038.0,1050.0,56.0,2112.0,7954.0,7688.0,352.0
2016-05-19 17:00:00,2016-05-19,18,396.0,5038.0,1050.0,29.0,2112.0,7954.0,7711.0,318.0
2016-05-19 18:00:00,2016-05-19,19,396.0,5038.0,1050.0,7.0,2112.0,7954.0,7792.0,215.0
2016-05-19 19:00:00,2016-05-19,20,396.0,5038.0,1050.0,1.0,2112.0,7954.0,7792.0,179.0
2016-05-19 20:00:00,2016-05-19,21,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7792.0,178.0
2016-05-19 21:00:00,2016-05-19,22,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7792.0,161.0
2016-05-19 22:00:00,2016-05-19,23,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7658.0,194.0
2016-05-19 23:00:00,2016-05-19,24,396.0,5038.0,1050.0,0.0,2112.0,7954.0,7658.0,193.0
2016-05-20 00:00:00,2016-05-20,1,396.0,5346.0,1050.0,0.0,2112.0,7954.0,7617.0,247.0
2016-05-20 01:00:00,2016-05-20,2,396.0,5346.0,1050.0,0.0,2112.0,7954.0,7617.0,211.0
