,Date,Hour,Bruce,East,Essa,Niagara,Northeast,Northwest,Ottawa,Southwest,Toronto,West
2017-07-17 11:00:00,2017-07-17,12,5602.0,4523.0,416.0,2524.0,2581.0,912.0,72.0,950.0,7449.0,3356.0
2017-07-17 12:00:00,2017-07-17,13,5612.0,4512.0,416.0,2524.0,2713.0,925.0,72.0,1061.0,7449.0,3364.0
2017-07-17 13:00:00,2017-07-17,14,5626.0,4540.0,416.0,2524.0,2704.0,914.0,72.0,1076.0,7449.0,3423.0
2017-07-17 14:00:00,2017-07-17,15,5619.0,4538.0,416.0,2524.0,2707.0,914.0,72.0,1047.0,7449.0,3405.0
2017-07-17 15:00:00,2017-07-17,16,5621.0,4534.0,416.0,2524.0,2704.0,930.0,72.0,1028.0,7449.0,3350.0
2017-07-17 16:00:00,2017-07-17,17,5635.0,4508.0,416.0,2524.0,2714.0,939.0,72.0,991.0,7449.0,3330.0
2017-07-17 17:00:00,2017-07-17,18,5621.0,4494.0,416.0,2524.0,2726.0,930.0,72.0,990.0,7449.0,3315.0
2017-07-17 18:00:00,2017-07-17,19,5616.0,4475.0,416.0,2524.0,2717.0,919.0,72.0,983.0,7449.0,3307.0
2017-07-17 19:00:00,2017-07-17,20,5610.0,4470.0,416.0,2524.0,2711.0,933.0,72.0,935.0,7449.0,3316.0
2017-07-17 20:00:00,2017-07-17,21,5608.0,4477.0,416.0,2524.0,2704.0,925.0,72.0,898.0,7449.0,3321.0
2017-07-17 21:00:00,2017-07-17,22,5607.0,4479.0,416.0,2524.0,2717.0,942.0,72.0,905.0,7449.0,3289.0
2017-07-17 22:00:00,2017-07-17,23,5605.0,4476.0,416.0,2524.0,2740.0,947.0,72.0,913.0,7449.0,3280.0
2017-07-17 23:00:00,2017-07-17,24,5606.0,4470.0,416.0,2524.0,2772.0,953.0,72.0,888.0,7449.0,2957.0
2017-07-18 00:00:00,2017-07-18,1,5606.0,4471.0,416.0,2524.0,2795.0,957.0,72.0,885.0,7449.0,2958.0
2017-07-18 01:00:00,2017-07-18,2,5608.0,4470.0,416.0,2524.0,2805.0,942.0,72.0,876.0,7441.0,3280.0
2017-07-18 02:00:00,2017-07-18,3,5606.0,4470.0,416.0,2495.0,2796.0,962.0,72.0,845.0,7441.0,3280.0
2017-07-18 03:00:00,2017-07-18,4,5606.0,4471.0,416.0,2495.0,2795.0,973.0,72.0,824.0,7449.0,3283.0
2017-07-18 04:00:00,2017-07-18,5,5611.0,4472.0,416.0,2495.0,2774.0,951.0,72.0,827.0,7279.0,3296.0
2017-07-18 05:00:00,2017-07-18,6,5612.0,4476.0,416.0,2553.0,2721.0,923.0,72.0,832.0,7479.0,3291.0
2017-07-18 06:00:00,2017-07-18,7,5611.0,4496.0,416.0,2466.0,2718.0,911.0,72.0,855.0,7479.0,3282.0
2017-07-18 07:00:00,2017-07-18,8,5606.0,4525.0,416.0,2466.0,2683.0,919.0,72.0,844.0,7479.0,3291.0
2017-07-18 08:00:00,2017-07-18,9,5607.0,4544.0,416.0,2466.0,2690.0,905.0,72.0,849.0,7479.0,3300.0
2017-07-18 09:00:00,2017-07-18,10,5609.0,4552.0,416.0,2466.0,2688.0,879.0,72.0,869.0,7479.0,2991.0
2017-07-18 10:00:00,2017-07-18,11,5609.0,4550.0,416.0,2466.0,2686.0,884.0,72.0,871.0,7479.0,3024.0
2017-07-18 11:00:00,2017-07-18,12,5611.0,4564.0,416.0,2466.0,2696.0,894.0,72.0,899.0,7479.0,3029.0
2017-07-18 12:00:00,2017-07-18,13,5614.0,4513.0,416.0,2415.0,2706.0,900.0,72.0,939.0,7449.0,3061.0
2017-07-18 13:00:00,2017-07-18,14,5612.0,4579.0,416.0,2415.0,2700.0,919.0,72.0,979.0,7449.0,3090.0
2017-07-18 14:00:00,2017-07-18,15,5615.0,4579.0,416.0,2466.0,2694.0,934.0,72.0,979.0,7439.0,3050.0
2017-07-18 15:00:00,2017-07-18,16,5622.0,4558.0,416.0,2466.0,2696.0,934.0,72.0,903.0,7409.0,3054.0
2017-07-18 16:00:00,2017-07-18,17,5650.0,4532.0,416.0,2048.0,2710.0,935.0,72.0,922.0,7409.0,2757.0
2017-07-18 17:00:00,2017-07-18,18,5671.0,4501.0,416.0,2048.0,2722.0,928.0,72.0,1011.0,7353.0,2869.0
2017-07-18 18:00:00,2017-07-18,19,5687.0,4487.0,416.0,2466.0,2709.0,932.0,72.0,989.0,7353.0,2853.0
2017-07-18 19:00:00,2017-07-18,20,5684.0,4483.0,416.0,2466.0,2690.0,913.0,72.0,916.0,7353.0,2882.0
2017-07-18 20:00:00,2017-07-18,21,5742.0,4468.0,416.0,2466.0,2689.0,913.0,72.0,945.0,7353.0,2910.0
2017-07-18 21:00:00,2017-07-18,22,5828.0,4488.0,416.0,2257.0,2688.0,942.0,72.0,982.0,7353.0,2893.0
2017-07-18 22:00:00,2017-07-18,23,5887.0,4488.0,416.0,2257.0,2690.0,949.0,72.0,1138.0,7353.0,2886.0
2017-07-18 23:00:00,2017-07-18,24,5902.0,4488.0,416.0,2257.0,2698.0,935.0,72.0,1267.0,7353.0,2902.0
2017-07-19 00:00:00,2017-07-19,1,5918.0,4497.0,416.0,2257.0,2697.0,944.0,72.0,1297.0,7353.0,3105.0
2017-07-19 01:00:00,2017-07-19,2,5944.0,4495.0,416.0,2257.0,2700.0,934.0,72.0,1294.0,7353.0,3078.0
2017-07-19 02:00:00,2017-07-19,3,5926.0,4486.0,416.0,2257.0,2693.0,940.0,72.0,1291.0,7353.0,3046.0
2017-07-19 03:00:00,2017-07-19,4,5871.0,4505.0,416.0,2257.0,2689.0,948.0,72.0,1302.0,7353.0,3007.0
2017-07-19 04:00:00,2017-07-19,5,5815.0,4510.0,416.0,2257.0,2687.0,926.0,72.0,1255.0,7353.0,2997.0
2017-07-19 05:00:00,2017-07-19,6,5792.0,4503.0,416.0,2048.0,2687.0,914.0,72.0,1194.0,7353.0,2999.0
2017-07-19 06:00:00,2017-07-19,7,5712.0,4509.0,416.0,2048.0,2674.0,907.0,72.0,1168.0,7353.0,3013.0
2017-07-19 07:00:00,2017-07-19,8,5634.0,4529.0,416.0,2048.0,2660.0,893.0,72.0,1052.0,7353.0,2690.0
2017-07-19 08:00:00,2017-07-19,9,5618.0,4542.0,416.0,2048.0,2671.0,876.0,72.0,960.0,7353.0,2956.0
2017-07-19 09:00:00,2017-07-19,10,5623.0,4556.0,416.0,2048.0,2673.0,876.0,72.0,951.0,7353.0,2983.0
2017-07-19 10:00:00,2017-07-19,11,5626.0,4582.0,416.0,2048.0,2677.0,880.0,72.0,965.0,7353.0,3138.0
2017-07-19 11:00:00,2017-07-19,12,5630.0,4565.0,416.0,2048.0,2655.0,881.0,72.0,992.0,7353.0,3118.0
2017-07-19 12:00:00,2017-07-19,13,5640.0,4604.0,416.0,2048.0,2648.0,885.0,72.0,1032.0,7353.0,3140.0
2017-07-19 13:00:00,2017-07-19,14,5639.0,4568.0,416.0,2048.0,2651.0,900.0,72.0,1098.0,7353.0,3213.0
2017-07-19 14:00:00,2017-07-19,15,5674.0,4547.0,416.0,2048.0,2660.0,918.0,72.0,1236.0,7353.0,3280.0
2017-07-19 15:00:00,2017-07-19,16,5658.0,4535.0,416.0,2048.0,2702.0,918.0,72.0,1242.0,7353.0,3249.0
2017-07-19 16:00:00,2017-07-19,17,5677.0,4517.0,416.0,2048.0,2694.0,926.0,72.0,1237.0,7353.0,3309.0
2017-07-19 17:00:00,2017-07-19,18,5658.0,4495.0,416.0,2257.0,2710.0,920.0,72.0,1201.0,7353.0,3393.0
2017-07-19 18:00:00,2017-07-19,19,5637.0,4474.0,416.0,2257.0,2698.0,906.0,72.0,1088.0,7353.0,3184.0
2017-07-19 19:00:00,2017-07-19,20,5617.0,4472.0,416.0,2466.0,2695.0,906.0,72.0,977.0,7353.0,3142.0
2017-07-19 20:00:00,2017-07-19,21,5622.0,4432.0,416.0,2466.0,2701.0,896.0,72.0,937.0,7353.0,3164.0
2017-07-19 21:00:00,2017-07-19,22,5612.0,4426.0,416.0,2466.0,2700.0,910.0,72.0,928.0,7353.0,3155.0
2017-07-19 22:00:00,2017-07-19,23,5607.0,4401.0,416.0,2415.0,2694.0,900.0,72.0,910.0,7353.0,3146.0
2017-07-19 23:00:00,2017-07-19,24,5615.0,4462.0,416.0,2415.0,2691.0,919.0,72.0,898.0,7353.0,3161.0
2017-07-20 00:00:00,2017-07-20,1,5612.0,4457.0,416.0,2415.0,2691.0,947.0,72.0,885.0,7353.0,3155.0
2017-07-20 01:00:00,2017-07-20,2,5636.0,4461.0,416.0,2415.0,2693.0,948.0,72.0,920.0,7338.0,3169.0
2017-07-20 02:00:00,2017-07-20,3,5675.0,4465.0,416.0,2415.0,2695.0,952.0,72.0,905.0,7338.0,3224.0
2017-07-20 03:00:00,2017-07-20,4,5699.0,4453.0,416.0,2415.0,2698.0,942.0,72.0,943.0,7353.0,3251.0
2017-07-20 04:00:00,2017-07-20,5,5761.0,4448.0,416.0,2415.0,2720.0,920.0,72.0,1039.0,7353.0,3275.0
2017-07-20 05:00:00,2017-07-20,6,5744.0,4453.0,416.0,2415.0,2744.0,935.0,72.0,1108.0,7353.0,3362.0
2017-07-20 06:00:00,2017-07-20,7,5850.0,4467.0,416.0,2531.0,2753.0,942.0,72.0,1132.0,7353.0,3365.0
2017-07-20 07:00:00,2017-07-20,8,5936.0,4494.0,416.0,2531.0,2724.0,910.0,72.0,1232.0,7353.0,3401.0
2017-07-20 08:00:00,2017-07-20,9,5789.0,4498.0,416.0,2531.0,2716.0,888.0,72.0,1174.0,7353.0,3568.0
2017-07-20 09:00:00,2017-07-20,10,5802.0,4518.0,416.0,2531.0,2726.0,889.0,72.0,1300.0,7353.0,3651.0
2017-07-20 10:00:00,2017-07-20,11,5710.0,4488.0,416.0,2531.0,2714.0,905.0,72.0,1413.0,7353.0,3785.0
2017-07-20 11:00:00,2017-07-20,12,5821.0,4493.0,416.0,2531.0,2693.0,911.0,72.0,1420.0,7353.0,3654.0
2017-07-20 12:00:00,2017-07-20,13,5686.0,4529.0,416.0,2531.0,2707.0,908.0,72.0,1351.0,7353.0,3359.0
2017-07-20 13:00:00,2017-07-20,14,5690.0,4533.0,416.0,2531.0,2715.0,906.0,72.0,1154.0,7353.0,3366.0
2017-07-20 14:00:00,2017-07-20,15,5713.0,4537.0,416.0,2531.0,2715.0,909.0,72.0,984.0,7353.0,3313.0
2017-07-20 15:00:00,2017-07-20,16,5695.0,4549.0,416.0,2531.0,2616.0,907.0,72.0,973.0,7353.0,3318.0
2017-07-20 16:00:00,2017-07-20,17,5682.0,4522.0,416.0,2531.0,2622.0,907.0,72.0,1009.0,7353.0,3300.0
2017-07-20 17:00:00,2017-07-20,18,5653.0,4499.0,416.0,2531.0,2638.0,901.0,72.0,972.0,7353.0,3227.0
2017-07-20 18:00:00,2017-07-20,19,5619.0,4490.0,416.0,2582.0,2623.0,898.0,72.0,926.0,7353.0,3211.0
2017-07-20 19:00:00,2017-07-20,20,5617.0,4482.0,416.0,2582.0,2627.0,889.0,72.0,842.0,7388.0,3221.0
2017-07-20 20:00:00,2017-07-20,21,5619.0,4488.0,416.0,2582.0,2628.0,898.0,72.0,876.0,7388.0,3221.0
2017-07-20 21:00:00,2017-07-20,22,5623.0,4483.0,416.0,2582.0,2636.0,900.0,72.0,994.0,7388.0,3403.0
2017-07-20 22:00:00,2017-07-20,23,5625.0,4483.0,416.0,2582.0,2640.0,910.0,72.0,1036.0,7388.0,3401.0
2017-07-20 23:00:00,2017-07-20,24,5636.0,4486.0,416.0,2582.0,2722.0,916.0,72.0,1072.0,7388.0,3347.0
2017-07-21 00:00:00,2017-07-21,1,5634.0,4487.0,416.0,2582.0,2703.0,915.0,72.0,1015.0,7388.0,3353.0
2017-07-21 01:00:00,2017-07-21,2,5640.0,4486.0,416.0,2582.0,2691.0,923.0,72.0,999.0,7388.0,3354.0
2017-07-21 02:00:00,2017-07-21,3,5638.0,4487.0,416.0,2582.0,2687.0,919.0,72.0,998.0,7388.0,3174.0
2017-07-21 03:00:00,2017-07-21,4,5635.0,4481.0,416.0,2582.0,2686.0,928.0,72.0,1011.0,7388.0,3163.0
2017-07-21 04:00:00,2017-07-21,5,5651.0,4477.0,416.0,2582.0,2679.0,932.0,72.0,1047.0,7388.0,3130.0
2017-07-21 05:00:00,2017-07-21,6,5696.0,4483.0,416.0,2582.0,2674.0,918.0,72.0,1082.0,7388.0,3139.0
2017-07-21 06:00:00,2017-07-21,7,5707.0,4497.0,416.0,2582.0,2681.0,919.0,72.0,1057.0,7403.0,3167.0
2017-07-21 07:00:00,2017-07-21,8,5675.0,4525.0,416.0,2582.0,2661.0,897.0,72.0,1041.0,7403.0,3128.0
2017-07-21 08:00:00,2017-07-21,9,5637.0,4559.0,416.0,2582.0,2664.0,885.0,72.0,964.0,7403.0,3121.0
2017-07-21 09:00:00,2017-07-21,10,5620.0,4596.0,416.0,2582.0,2673.0,882.0,72.0,990.0,7438.0,3122.0
2017-07-21 10:00:00,2017-07-21,11,5619.0,4609.0,416.0,2612.0,2683.0,886.0,72.0,961.0,7438.0,3125.0
2017-07-21 11:00:00,2017-07-21,12,5459.0,4636.0,416.0,2612.0,2687.0,887.0,72.0,972.0,7438.0,3120.0
2017-07-21 12:00:00,2017-07-21,13,5634.0,4649.0,416.0,2612.0,2688.0,893.0,72.0,1009.0,7438.0,3132.0
2017-07-21 13:00:00,2017-07-21,14,5629.0,4678.0,416.0,2612.0,2703.0,899.0,72.0,1025.0,7438.0,3134.0
2017-07-21 14:00:00,2017-07-21,15,5617.0,4682.0,416.0,2612.0,2839.0,904.0,72.0,1026.0,7438.0,3127.0
2017-07-21 15:00:00,2017-07-21,16,5610.0,4663.0,416.0,2612.0,2841.0,916.0,72.0,1010.0,7438.0,3121.0
2017-07-21 16:00:00,2017-07-21,17,5606.0,4612.0,416.0,2612.0,2830.0,912.0,72.0,1001.0,7438.0,3102.0
2017-07-21 17:00:00,2017-07-21,18,5607.0,4608.0,416.0,2612.0,2835.0,914.0,72.0,976.0,7438.0,3093.0
2017-07-21 18:00:00,2017-07-21,19,5608.0,4578.0,416.0,2612.0,2822.0,909.0,72.0,956.0,7438.0,3083.0
2017-07-21 19:00:00,2017-07-21,20,5609.0,4549.0,416.0,2612.0,2813.0,886.0,72.0,905.0,7438.0,3071.0
2017-07-21 20:00:00,2017-07-21,21,5611.0,4546.0,416.0,2612.0,2812.0,884.0,72.0,914.0,7438.0,3069.0
2017-07-21 21:00:00,2017-07-21,22,5616.0,4523.0,416.0,2612.0,2811.0,882.0,72.0,920.0,7438.0,3068.0
2017-07-21 22:00:00,2017-07-21,23,5621.0,4519.0,416.0,2612.0,2755.0,885.0,72.0,900.0,7438.0,3074.0
2017-07-21 23:00:00,2017-07-21,24,5636.0,4504.0,416.0,2612.0,2755.0,886.0,72.0,875.0,7438.0,3075.0
2017-07-22 00:00:00,2017-07-22,1,5647.0,4492.0,416.0,2612.0,2720.0,883.0,72.0,911.0,7438.0,3088.0
2017-07-22 01:00:00,2017-07-22,2,5658.0,4487.0,416.0,2612.0,2723.0,889.0,72.0,945.0,7438.0,3174.0
2017-07-22 02:00:00,2017-07-22,3,5651.0,4485.0,416.0,2612.0,2741.0,892.0,72.0,908.0,7438.0,3232.0
2017-07-22 03:00:00,2017-07-22,4,5678.0,4479.0,416.0,2612.0,2772.0,890.0,72.0,889.0,7418.0,3262.0
2017-07-22 04:00:00,2017-07-22,5,5690.0,4473.0,416.0,2612.0,2792.0,909.0,72.0,883.0,7418.0,3277.0
2017-07-22 05:00:00,2017-07-22,6,5680.0,4473.0,416.0,2612.0,2810.0,903.0,72.0,907.0,7418.0,3272.0
2017-07-22 06:00:00,2017-07-22,7,5686.0,4487.0,416.0,2612.0,2822.0,910.0,72.0,956.0,7418.0,3269.0
2017-07-22 07:00:00,2017-07-22,8,5694.0,4463.0,416.0,2612.0,2851.0,913.0,72.0,926.0,7418.0,3219.0
2017-07-22 08:00:00,2017-07-22,9,5735.0,4485.0,416.0,2612.0,2813.0,894.0,72.0,968.0,7418.0,3193.0
2017-07-22 09:00:00,2017-07-22,10,5650.0,4506.0,416.0,2612.0,2813.0,903.0,72.0,942.0,7418.0,3186.0
2017-07-22 10:00:00,2017-07-22,11,5639.0,4505.0,416.0,2612.0,2793.0,887.0,72.0,934.0,7418.0,3170.0
2017-07-22 11:00:00,2017-07-22,12,5657.0,4509.0,416.0,2612.0,2771.0,884.0,72.0,947.0,7443.0,3187.0
2017-07-22 12:00:00,2017-07-22,13,5693.0,4503.0,416.0,2612.0,2734.0,884.0,72.0,967.0,7423.0,3157.0
2017-07-22 13:00:00,2017-07-22,14,5676.0,4478.0,416.0,2612.0,2747.0,891.0,72.0,1022.0,7438.0,3151.0
2017-07-22 14:00:00,2017-07-22,15,5667.0,4467.0,416.0,2612.0,2780.0,895.0,72.0,1050.0,7458.0,3203.0
2017-07-22 15:00:00,2017-07-22,16,5766.0,4454.0,416.0,2612.0,2781.0,893.0,72.0,1040.0,7458.0,3187.0
2017-07-22 16:00:00,2017-07-22,17,5793.0,4450.0,416.0,2612.0,2780.0,892.0,72.0,1007.0,7428.0,3197.0
2017-07-22 17:00:00,2017-07-22,18,5766.0,4489.0,416.0,2612.0,2772.0,895.0,72.0,970.0,7428.0,3158.0
2017-07-22 18:00:00,2017-07-22,19,5779.0,4474.0,416.0,2612.0,2788.0,888.0,72.0,950.0,7428.0,3174.0
2017-07-22 19:00:00,2017-07-22,20,5793.0,4469.0,416.0,2612.0,2796.0,885.0,72.0,1013.0,7428.0,3171.0
2017-07-22 20:00:00,2017-07-22,21,5772.0,4470.0,416.0,2612.0,2791.0,889.0,72.0,1035.0,7302.0,3152.0
2017-07-22 21:00:00,2017-07-22,22,5758.0,4470.0,416.0,2612.0,2806.0,894.0,72.0,1144.0,7302.0,3112.0
2017-07-22 22:00:00,2017-07-22,23,5676.0,4472.0,416.0,2612.0,2824.0,899.0,72.0,1139.0,7428.0,3124.0
2017-07-22 23:00:00,2017-07-22,24,5650.0,4473.0,416.0,2612.0,2843.0,895.0,72.0,1099.0,7428.0,3123.0
2017-07-23 00:00:00,2017-07-23,1,5639.0,4477.0,416.0,2612.0,2885.0,895.0,72.0,1033.0,7428.0,3126.0
2017-07-23 01:00:00,2017-07-23,2,5633.0,4488.0,416.0,2612.0,2889.0,901.0,72.0,990.0,7428.0,3128.0
2017-07-23 02:00:00,2017-07-23,3,5616.0,4500.0,416.0,2612.0,2914.0,907.0,72.0,995.0,7428.0,3109.0
2017-07-23 03:00:00,2017-07-23,4,5617.0,4500.0,416.0,2612.0,2910.0,911.0,72.0,994.0,7428.0,3097.0
2017-07-23 04:00:00,2017-07-23,5,5615.0,4507.0,416.0,2612.0,2906.0,922.0,72.0,993.0,7428.0,3102.0
2017-07-23 05:00:00,2017-07-23,6,5622.0,4505.0,416.0,2612.0,2884.0,913.0,72.0,951.0,7428.0,3118.0
2017-07-23 06:00:00,2017-07-23,7,5631.0,4497.0,416.0,2612.0,2842.0,910.0,72.0,914.0,7428.0,2958.0
2017-07-23 07:00:00,2017-07-23,8,5636.0,4461.0,416.0,2612.0,2899.0,912.0,72.0,888.0,7428.0,2942.0
2017-07-23 08:00:00,2017-07-23,9,5623.0,4469.0,416.0,2612.0,2920.0,911.0,72.0,875.0,7378.0,2946.0
2017-07-23 09:00:00,2017-07-23,10,5623.0,4502.0,416.0,2612.0,2921.0,914.0,72.0,865.0,7378.0,2955.0
2017-07-23 10:00:00,2017-07-23,11,5623.0,4558.0,416.0,2612.0,2911.0,916.0,72.0,880.0,7378.0,2979.0
2017-07-23 11:00:00,2017-07-23,12,5613.0,4569.0,416.0,2612.0,2896.0,926.0,72.0,867.0,7363.0,2996.0
2017-07-23 12:00:00,2017-07-23,13,5612.0,4575.0,416.0,2612.0,2870.0,914.0,72.0,879.0,7363.0,2996.0
2017-07-23 13:00:00,2017-07-23,14,5616.0,4668.0,416.0,2612.0,2843.0,893.0,72.0,880.0,7363.0,3310.0
2017-07-23 14:00:00,2017-07-23,15,5540.0,4689.0,416.0,2612.0,2849.0,886.0,72.0,887.0,7363.0,3299.0
2017-07-23 15:00:00,2017-07-23,16,5635.0,4678.0,416.0,2612.0,2858.0,894.0,72.0,913.0,7363.0,3297.0
2017-07-23 16:00:00,2017-07-23,17,5613.0,4628.0,416.0,2612.0,2864.0,896.0,72.0,895.0,7363.0,3284.0
2017-07-23 17:00:00,2017-07-23,18,5613.0,4610.0,416.0,2612.0,2867.0,899.0,72.0,933.0,7363.0,3274.0
2017-07-23 18:00:00,2017-07-23,19,5642.0,4614.0,416.0,2612.0,2840.0,896.0,72.0,939.0,7363.0,3265.0
2017-07-23 19:00:00,2017-07-23,20,5737.0,4616.0,416.0,2612.0,2796.0,893.0,72.0,1016.0,7363.0,3271.0
2017-07-23 20:00:00,2017-07-23,21,5683.0,4619.0,416.0,2612.0,2769.0,893.0,72.0,960.0,7363.0,3314.0
2017-07-23 21:00:00,2017-07-23,22,5618.0,4615.0,416.0,2612.0,2771.0,889.0,72.0,915.0,7363.0,3402.0
2017-07-23 22:00:00,2017-07-23,23,5627.0,4603.0,416.0,2612.0,2789.0,895.0,72.0,932.0,7363.0,3296.0
2017-07-23 23:00:00,2017-07-23,24,5655.0,4620.0,416.0,2612.0,2785.0,906.0,72.0,922.0,7363.0,3250.0
2017-07-24 00:00:00,2017-07-24,1,5639.0,4609.0,416.0,2612.0,2777.0,909.0,72.0,892.0,7363.0,3259.0
2017-07-24 01:00:00,2017-07-24,2,5658.0,4555.0,416.0,2612.0,2808.0,908.0,72.0,927.0,7363.0,3333.0
2017-07-24 02:00:00,2017-07-24,3,5739.0,4548.0,416.0,2612.0,2794.0,916.0,72.0,1010.0,7353.0,3433.0
2017-07-24 03:00:00,2017-07-24,4,5806.0,4562.0,416.0,2612.0,2797.0,928.0,72.0,1052.0,7353.0,3521.0
2017-07-24 04:00:00,2017-07-24,5,5813.0,4554.0,416.0,2612.0,2800.0,930.0,72.0,1126.0,7353.0,3543.0
2017-07-24 05:00:00,2017-07-24,6,5851.0,4548.0,416.0,2612.0,2799.0,927.0,72.0,1203.0,7353.0,3596.0
2017-07-24 06:00:00,2017-07-24,7,5882.0,4570.0,416.0,2612.0,2852.0,929.0,72.0,1263.0,7353.0,3565.0
2017-07-24 07:00:00,2017-07-24,8,5958.0,4575.0,416.0,2612.0,2779.0,912.0,72.0,1413.0,7353.0,3856.0
2017-07-24 08:00:00,2017-07-24,9,5958.0,4565.0,416.0,2612.0,2697.0,887.0,72.0,1486.0,7353.0,3939.0
2017-07-24 09:00:00,2017-07-24,10,5942.0,4631.0,416.0,2612.0,2701.0,882.0,72.0,1484.0,7353.0,3943.0
2017-07-24 10:00:00,2017-07-24,11,5970.0,4629.0,416.0,2612.0,2704.0,885.0,72.0,1565.0,7378.0,4002.0
2017-07-24 11:00:00,2017-07-24,12,5983.0,4628.0,416.0,2612.0,2707.0,889.0,72.0,1595.0,7378.0,3936.0
2017-07-24 12:00:00,2017-07-24,13,5987.0,4646.0,416.0,2612.0,2709.0,886.0,72.0,1649.0,7358.0,4014.0
2017-07-24 13:00:00,2017-07-24,14,6000.0,4603.0,416.0,2612.0,2720.0,892.0,72.0,1744.0,7358.0,4023.0
2017-07-24 14:00:00,2017-07-24,15,6008.0,4574.0,416.0,2612.0,2726.0,905.0,72.0,1823.0,7358.0,4005.0
2017-07-24 15:00:00,2017-07-24,16,6026.0,4555.0,416.0,2612.0,2732.0,915.0,72.0,1749.0,7358.0,3990.0
2017-07-24 16:00:00,2017-07-24,17,5980.0,4532.0,416.0,2612.0,2802.0,918.0,72.0,1705.0,7358.0,3937.0
2017-07-24 17:00:00,2017-07-24,18,5985.0,4518.0,416.0,2612.0,2788.0,916.0,72.0,1610.0,7358.0,3902.0
2017-07-24 18:00:00,2017-07-24,19,5995.0,4489.0,416.0,2612.0,2772.0,914.0,72.0,1514.0,7358.0,3935.0
2017-07-24 19:00:00,2017-07-24,20,5913.0,4477.0,416.0,2612.0,2766.0,918.0,72.0,1424.0,7358.0,3810.0
2017-07-24 20:00:00,2017-07-24,21,5815.0,4482.0,416.0,2612.0,2769.0,922.0,72.0,1318.0,7358.0,3782.0
2017-07-24 21:00:00,2017-07-24,22,5800.0,4487.0,416.0,2612.0,2765.0,918.0,72.0,1271.0,7358.0,3803.0
2017-07-24 22:00:00,2017-07-24,23,5785.0,4127.0,416.0,2612.0,2759.0,921.0,72.0,1182.0,7358.0,3772.0
2017-07-24 23:00:00,2017-07-24,24,5752.0,4121.0,416.0,2612.0,2749.0,914.0,72.0,1152.0,7358.0,3599.0
2017-07-25 00:00:00,2017-07-25,1,5734.0,4498.0,416.0,2612.0,2743.0,940.0,72.0,1204.0,7358.0,3576.0
2017-07-25 01:00:00,2017-07-25,2,5776.0,4501.0,416.0,2612.0,2741.0,960.0,72.0,1141.0,7358.0,3525.0
2017-07-25 02:00:00,2017-07-25,3,5791.0,4523.0,416.0,2612.0,2738.0,954.0,72.0,1170.0,7358.0,3478.0
2017-07-25 03:00:00,2017-07-25,4,5812.0,4551.0,416.0,2612.0,2734.0,950.0,72.0,1209.0,7358.0,3439.0
2017-07-25 04:00:00,2017-07-25,5,5826.0,4573.0,416.0,2612.0,2735.0,949.0,72.0,1204.0,7358.0,3479.0
2017-07-25 05:00:00,2017-07-25,6,5781.0,4519.0,416.0,2612.0,2719.0,932.0,72.0,1191.0,6972.0,3477.0
2017-07-25 06:00:00,2017-07-25,7,5713.0,4508.0,416.0,2612.0,2725.0,925.0,72.0,1158.0,6972.0,3425.0
2017-07-25 07:00:00,2017-07-25,8,5715.0,4524.0,416.0,2612.0,2533.0,913.0,72.0,1110.0,7358.0,3344.0
2017-07-25 08:00:00,2017-07-25,9,5672.0,4490.0,416.0,2612.0,2540.0,901.0,72.0,1048.0,7358.0,3321.0
2017-07-25 09:00:00,2017-07-25,10,5664.0,4514.0,416.0,2612.0,2568.0,908.0,72.0,1042.0,7358.0,3364.0
2017-07-25 10:00:00,2017-07-25,11,5621.0,4509.0,416.0,2612.0,2568.0,929.0,72.0,1018.0,7358.0,3378.0
2017-07-25 11:00:00,2017-07-25,12,5615.0,4502.0,416.0,2612.0,2560.0,955.0,72.0,990.0,7358.0,3326.0
2017-07-25 12:00:00,2017-07-25,13,5610.0,4456.0,416.0,2612.0,2566.0,974.0,72.0,997.0,7358.0,3282.0
2017-07-25 13:00:00,2017-07-25,14,5608.0,4448.0,416.0,2612.0,2650.0,971.0,72.0,1028.0,7117.0,3265.0
2017-07-25 14:00:00,2017-07-25,15,5610.0,4501.0,416.0,2612.0,2660.0,980.0,72.0,976.0,7235.0,3309.0
2017-07-25 15:00:00,2017-07-25,16,5628.0,4477.0,416.0,2612.0,2636.0,983.0,72.0,968.0,7235.0,3302.0
2017-07-25 16:00:00,2017-07-25,17,5638.0,4456.0,416.0,2612.0,2676.0,976.0,72.0,934.0,7235.0,3281.0
2017-07-25 17:00:00,2017-07-25,18,5620.0,4437.0,416.0,2612.0,2673.0,959.0,72.0,891.0,7235.0,3283.0
2017-07-25 18:00:00,2017-07-25,19,5609.0,4465.0,416.0,2612.0,2737.0,956.0,72.0,862.0,7235.0,3277.0
2017-07-25 19:00:00,2017-07-25,20,5606.0,4455.0,416.0,2612.0,2735.0,943.0,72.0,862.0,7235.0,3272.0
2017-07-25 20:00:00,2017-07-25,21,5606.0,4457.0,416.0,2612.0,2747.0,930.0,72.0,872.0,7358.0,3269.0
2017-07-25 21:00:00,2017-07-25,22,5614.0,4464.0,416.0,2612.0,2764.0,959.0,72.0,879.0,7358.0,3294.0
